,id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
2805,20453,22,36000,MORTGAGE,2.0,EDUCATION,A,10000,7.88,0.28,N,3,0
2806,53705,28,52000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000,9.91,0.23,N,6,0
2807,20035,25,62900,RENT,9.0,MEDICAL,D,25000,17.58,0.33,N,2,1
2808,8022,36,75689,RENT,2.0,MEDICAL,A,25000,7.49,0.33,N,13,1
2809,41343,41,60000,MORTGAGE,6.0,MEDICAL,B,5000,12.69,0.08,N,15,0
2810,3243,26,40000,RENT,0.0,PERSONAL,B,18000,10.65,0.45,N,4,1
2811,10613,21,35000,RENT,3.0,VENTURE,B,10000,10.62,0.29,N,4,0
2812,13546,26,39600,RENT,1.0,PERSONAL,D,10000,14.84,0.25,N,3,1
2813,20793,25,50000,RENT,6.0,PERSONAL,C,16000,13.99,0.32,Y,3,1
2814,9510,27,78000,MORTGAGE,5.0,PERSONAL,A,8100,7.49,0.1,N,8,0
2815,26879,23,51000,MORTGAGE,6.0,MEDICAL,D,15000,16.77,0.29,Y,3,1
2816,38105,29,70000,MORTGAGE,3.0,EDUCATION,A,6500,6.03,0.09,N,10,0
2817,30366,25,44000,RENT,0.0,PERSONAL,C,10000,11.78,0.22,Y,4,1
2818,15182,36,75000,RENT,3.0,EDUCATION,A,6000,5.79,0.08,N,14,0
2819,29976,23,78000,RENT,7.0,VENTURE,B,25000,12.18,0.32,N,3,1
2820,18380,28,600000,MORTGAGE,12.0,EDUCATION,B,5500,10.75,0.01,N,5,0
2821,12003,28,110000,OWN,2.0,EDUCATION,B,20000,11.83,0.18,N,9,0
2822,28637,21,24000,RENT,5.0,PERSONAL,B,5000,10.62,0.21,N,2,1
2823,19384,44,18000,RENT,0.0,PERSONAL,B,3500,11.11,0.19,N,15,1
2824,26402,30,70000,MORTGAGE,2.0,PERSONAL,A,5000,6.03,0.07,N,10,0
2825,26462,25,54000,RENT,1.0,HOMEIMPROVEMENT,D,6000,16.49,0.11,Y,4,1
2826,53210,22,60000,RENT,6.0,EDUCATION,B,15000,10.62,0.25,N,4,0
2827,23695,22,42000,RENT,1.0,MEDICAL,B,12000,12.53,0.29,N,3,0
2828,56220,37,85000,RENT,0.0,VENTURE,C,10000,13.22,0.12,N,16,0
2829,20664,24,49200,RENT,8.0,DEBTCONSOLIDATION,B,4800,10.37,0.1,N,3,1
2830,8301,34,40000,RENT,5.0,VENTURE,B,15000,12.42,0.38,N,8,1
2831,29022,52,30000,RENT,0.0,PERSONAL,B,10000,10.99,0.33,N,29,1
2832,53444,25,63000,RENT,2.0,EDUCATION,E,20000,16.4,0.32,N,3,1
2833,34708,23,70236,MORTGAGE,6.0,VENTURE,A,8700,5.79,0.12,N,4,0
2834,56129,22,58650,MORTGAGE,6.0,MEDICAL,D,20000,14.42,0.27,N,4,1
2835,50648,21,18000,RENT,1.0,PERSONAL,D,3000,15.65,0.17,N,3,1
2836,38978,41,30000,MORTGAGE,5.0,VENTURE,A,8000,6.62,0.27,N,14,0
2837,43943,24,163000,MORTGAGE,8.0,VENTURE,B,25000,10.37,0.15,N,4,0
2838,22857,27,65000,MORTGAGE,11.0,PERSONAL,A,4800,5.42,0.07,N,5,0
2839,55030,30,50000,RENT,6.0,HOMEIMPROVEMENT,B,16000,10.37,0.32,N,5,1
2840,57849,29,30000,RENT,0.0,HOMEIMPROVEMENT,C,2400,12.87,0.08,Y,8,1
2841,47008,22,88000,OTHER,6.0,HOMEIMPROVEMENT,D,25000,15.58,0.29,N,2,1
2842,22265,24,37308,MORTGAGE,4.0,HOMEIMPROVEMENT,C,4650,15.23,0.13,N,3,1
2843,8977,25,39000,RENT,2.0,HOMEIMPROVEMENT,D,4000,14.84,0.1,Y,4,1
2844,29439,24,63582,MORTGAGE,1.0,HOMEIMPROVEMENT,C,12000,13.85,0.2,N,5,1
2845,14294,28,72000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.88,0.08,N,8,0
2846,52103,31,51000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3000,6.03,0.06,N,7,0
2847,28247,24,55000,RENT,0.0,EDUCATION,B,18000,10.99,0.33,N,4,1
2848,7972,28,125000,RENT,0.0,MEDICAL,A,10000,7.66,0.08,N,7,0
2849,8966,29,60000,RENT,6.0,MEDICAL,B,10000,10.65,0.17,N,8,0
2850,20946,26,85000,RENT,10.0,VENTURE,B,4200,9.99,0.05,N,3,0
2851,22766,22,35100,RENT,0.0,EDUCATION,B,2400,10.65,0.07,N,2,0
2852,20309,36,51000,RENT,1.0,VENTURE,B,2400,11.36,0.05,N,12,0
2853,17638,23,43000,MORTGAGE,1.0,EDUCATION,B,8000,11.49,0.19,N,3,0
2854,39369,54,65000,RENT,3.0,MEDICAL,B,5000,10.38,0.08,N,20,0
2855,38305,23,62000,RENT,0.0,EDUCATION,C,3500,13.49,0.06,Y,2,0
2856,396,22,49000,RENT,0.0,PERSONAL,D,12000,15.31,0.24,Y,3,1
2857,30154,24,50000,RENT,5.0,EDUCATION,C,12500,13.61,0.25,Y,2,0
2858,53162,28,112123,MORTGAGE,2.0,EDUCATION,A,7200,8.59,0.06,N,9,0
2859,47859,47,110000,MORTGAGE,6.0,PERSONAL,D,25000,15.65,0.23,Y,13,0
2860,50081,24,70000,MORTGAGE,0.0,MEDICAL,A,10000,7.29,0.14,N,3,0
2861,30395,23,33448,RENT,6.0,EDUCATION,C,5000,11.66,0.15,N,3,0
2862,26165,30,54000,RENT,14.0,DEBTCONSOLIDATION,C,6000,15.96,0.11,Y,10,1
2863,51825,37,48000,MORTGAGE,1.0,MEDICAL,B,15000,10.99,0.31,N,12,0
2864,35256,43,40000,RENT,2.0,MEDICAL,B,2000,11.99,0.05,N,11,0
2865,51319,28,150000,MORTGAGE,12.0,VENTURE,A,15000,7.49,0.1,N,9,0
2866,1209,24,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,11000,7.49,0.11,N,3,0
2867,28039,27,100000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,6000,6.62,0.06,N,10,0
2868,55562,25,90000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2100,14.65,0.02,N,4,0
2869,32049,31,55000,RENT,13.0,MEDICAL,B,16000,10.37,0.3,N,7,0
2870,34363,26,60000,OWN,4.0,MEDICAL,B,4000,11.14,0.07,N,2,0
2871,23353,27,34000,RENT,5.0,DEBTCONSOLIDATION,B,11000,12.21,0.31,N,10,1
2872,58486,23,15000,RENT,0.0,MEDICAL,C,6000,12.84,0.4,Y,2,1
2873,49752,28,19200,RENT,0.0,MEDICAL,B,4000,10.99,0.21,N,8,1
2874,28999,28,71000,OWN,4.0,PERSONAL,A,5000,6.76,0.07,N,8,0
2875,36870,24,78956,RENT,5.0,MEDICAL,D,17600,14.96,0.21,N,2,1
2876,7704,35,45000,RENT,3.0,EDUCATION,B,8000,10.25,0.18,N,7,0
2877,17107,26,55000,RENT,11.0,EDUCATION,B,8000,10.65,0.15,N,2,0
2878,58259,31,29000,RENT,0.0,HOMEIMPROVEMENT,C,6000,12.84,0.21,Y,7,1
2879,23682,23,54800,RENT,0.0,EDUCATION,A,8000,9.63,0.15,N,3,0
2880,17358,25,98004,MORTGAGE,9.0,PERSONAL,A,10000,6.54,0.1,N,3,0
2881,23216,24,36000,RENT,2.0,DEBTCONSOLIDATION,D,9000,16.77,0.25,N,4,1
2882,24589,27,24000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000,6.54,0.25,N,7,1
2883,57431,27,30000,RENT,1.0,HOMEIMPROVEMENT,B,8000,12.53,0.27,N,9,1
2884,15919,23,54000,MORTGAGE,4.0,MEDICAL,D,1500,15.62,0.03,Y,4,1
2885,41685,37,37000,RENT,4.0,EDUCATION,A,17500,7.9,0.47,N,16,1
2886,3665,27,90000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,10000,13.98,0.11,Y,9,0
2887,34050,27,70000,RENT,0.0,HOMEIMPROVEMENT,B,22000,11.89,0.31,N,5,1
2888,38227,29,51000,RENT,2.0,HOMEIMPROVEMENT,D,7500,13.24,0.15,Y,10,1
2889,1848,29,36000,MORTGAGE,6.0,PERSONAL,B,10000,12.42,0.28,N,5,1
2890,26195,28,25000,RENT,4.0,MEDICAL,C,8000,13.79,0.32,N,7,1
2891,38000,25,80000,RENT,0.0,PERSONAL,B,10000,10.37,0.13,N,4,0
2892,53412,22,29472,RENT,6.0,EDUCATION,C,14000,12.87,0.48,Y,4,1
2893,17755,29,135000,MORTGAGE,13.0,PERSONAL,A,8000,7.29,0.06,N,9,0
2894,28450,28,30000,RENT,0.0,PERSONAL,A,12000,7.29,0.4,N,7,1
2895,24846,24,62400,RENT,8.0,PERSONAL,B,20000,11.99,0.32,N,4,1
2896,55689,25,33000,RENT,2.0,EDUCATION,D,12000,14.96,0.37,N,3,1
2897,57293,31,14400,RENT,2.0,EDUCATION,D,3500,13.67,0.25,N,5,1
2898,32476,31,48000,RENT,0.0,DEBTCONSOLIDATION,D,10000,15.58,0.21,Y,7,1
2899,48463,22,78700,MORTGAGE,6.0,MEDICAL,C,7000,13.98,0.09,N,2,0
2900,36764,24,66000,RENT,1.0,HOMEIMPROVEMENT,C,15000,15.96,0.24,N,2,1
2901,44192,23,24000,RENT,0.0,VENTURE,E,7200,15.68,0.3,Y,3,1
2902,56949,29,12500,RENT,0.0,PERSONAL,C,2100,13.61,0.17,Y,6,1
2903,39888,33,39000,RENT,2.0,HOMEIMPROVEMENT,C,12000,13.48,0.32,N,6,1
2904,26600,23,46800,MORTGAGE,2.0,EDUCATION,C,15000,13.99,0.32,Y,3,1
2905,23836,27,56000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,12000,7.51,0.21,N,9,0
2906,43185,23,65000,OWN,7.0,VENTURE,B,15000,12.42,0.23,N,3,0
2907,32415,22,50000,MORTGAGE,6.0,PERSONAL,B,3500,9.99,0.07,N,3,0
2908,53176,45,63900,RENT,8.0,VENTURE,A,8000,6.03,0.13,N,17,0
2909,35017,23,75000,RENT,2.0,EDUCATION,A,5600,9.63,0.07,N,4,0
2910,9738,28,24000,RENT,0.0,VENTURE,D,9250,15.62,0.4,N,7,1
2911,52844,34,30000,RENT,4.0,MEDICAL,D,12000,18.25,0.4,Y,5,1
2912,392,26,75000,RENT,10.0,DEBTCONSOLIDATION,C,12000,12.68,0.16,N,4,0
2913,5875,40,30000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,7.14,0.17,N,13,0
2914,14561,23,78000,RENT,2.0,VENTURE,C,20000,14.27,0.27,Y,2,1
2915,28161,22,48000,RENT,3.0,DEBTCONSOLIDATION,B,2800,10.65,0.06,N,3,1
2916,8766,25,66300,RENT,5.0,MEDICAL,D,20000,14.59,0.27,N,3,1
2917,55468,27,30000,RENT,1.0,MEDICAL,C,4000,13.49,0.13,N,8,0
2918,36407,22,43000,RENT,0.0,EDUCATION,B,4000,10.25,0.09,N,4,0
2919,27460,31,91800,MORTGAGE,5.0,MEDICAL,D,24625,16.32,0.23,Y,5,1
2920,32172,25,25568,RENT,3.0,EDUCATION,A,12000,7.29,0.47,N,2,1
2921,49398,21,45000,MORTGAGE,5.0,VENTURE,A,1200,7.75,0.03,N,4,0
2922,20233,23,54000,RENT,7.0,DEBTCONSOLIDATION,A,6000,7.9,0.11,N,2,1
2923,9279,30,72000,RENT,2.0,MEDICAL,A,7000,5.42,0.1,N,10,0
2924,39342,23,70000,MORTGAGE,3.0,EDUCATION,A,10000,7.51,0.14,N,4,0
2925,56463,28,44000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,10000,15.65,0.23,N,8,1
2926,54643,26,48000,RENT,0.0,VENTURE,E,7500,16.4,0.16,N,4,1
2927,12317,23,33000,RENT,0.0,MEDICAL,D,4000,14.96,0.12,Y,4,1
2928,36160,43,47000,RENT,4.0,MEDICAL,G,16000,19.82,0.34,Y,14,1
2929,34241,45,54000,RENT,5.0,DEBTCONSOLIDATION,B,16000,9.88,0.3,N,14,1
2930,4721,23,85000,MORTGAGE,4.0,EDUCATION,A,8000,7.14,0.09,N,3,0
2931,12563,26,58650,MORTGAGE,3.0,EDUCATION,A,5000,6.17,0.07,N,4,1
2932,35576,23,92000,RENT,7.0,DEBTCONSOLIDATION,A,10000,7.51,0.11,N,2,0
2933,30806,26,71400,RENT,10.0,MEDICAL,D,12000,14.59,0.16,N,2,1
2934,34663,28,52000,RENT,0.0,VENTURE,C,12000,13.85,0.23,Y,7,0
2935,44525,21,12600,MORTGAGE,1.0,EDUCATION,A,12000,5.99,0.1,N,2,0
2936,10090,22,80000,RENT,1.0,MEDICAL,C,12000,13.61,0.15,N,3,0
2937,31406,27,49980,RENT,2.0,VENTURE,E,2500,16.0,0.05,N,5,1
2938,19226,22,60000,MORTGAGE,6.0,PERSONAL,C,4000,12.99,0.07,Y,2,0
2939,34257,22,27000,RENT,3.0,DEBTCONSOLIDATION,D,6000,14.11,0.22,Y,3,1
2940,29083,24,33000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.51,0.18,N,3,0
2941,28519,22,35000,RENT,3.0,VENTURE,C,15000,13.11,0.43,Y,4,1
2942,11355,24,60000,RENT,4.0,VENTURE,A,20000,8.94,0.33,N,3,1
2943,23174,22,30000,RENT,3.0,EDUCATION,B,12000,11.36,0.4,N,3,1
2944,4603,27,50000,RENT,0.0,HOMEIMPROVEMENT,C,10000,13.61,0.2,N,10,0
2945,54473,25,42000,RENT,1.0,HOMEIMPROVEMENT,E,10000,15.57,0.24,N,3,1
2946,4964,27,60000,MORTGAGE,1.0,PERSONAL,A,6000,7.49,0.1,N,5,0
2947,24479,22,60000,RENT,1.0,EDUCATION,B,25000,10.99,0.42,N,3,1
2948,45296,23,66300,RENT,4.0,MEDICAL,D,4500,16.77,0.05,Y,2,1
2949,20518,22,30000,RENT,4.0,HOMEIMPROVEMENT,D,2000,15.62,0.07,Y,4,1
2950,5362,24,75000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,7500,13.11,0.1,Y,2,0
2951,3822,25,54000,RENT,2.0,VENTURE,D,5500,15.99,0.1,N,3,1
2952,20083,29,28800,RENT,2.0,HOMEIMPROVEMENT,C,3500,13.98,0.13,N,5,1
2953,45097,27,90000,MORTGAGE,3.0,MEDICAL,B,12000,10.38,0.13,N,7,0
2954,9942,22,25568,RENT,6.0,VENTURE,D,12000,16.49,0.47,N,4,1
2955,872,34,96000,RENT,1.0,VENTURE,B,12000,10.99,0.13,N,8,0
2956,39202,22,25920,OWN,7.0,MEDICAL,D,8000,15.58,0.31,N,3,0
2957,36169,30,34000,RENT,14.0,MEDICAL,D,7500,15.58,0.22,Y,6,1
2958,25776,23,70000,RENT,3.0,PERSONAL,A,12000,6.03,0.17,N,4,0
2959,45418,24,55000,RENT,2.0,HOMEIMPROVEMENT,C,5000,14.72,0.09,N,3,0
2960,35510,28,160000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6500,6.03,0.04,N,9,0
2961,45178,38,48000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,10000,11.14,0.21,N,13,0
2962,27960,27,24000,OWN,3.0,VENTURE,B,2400,12.18,0.1,N,7,0
2963,53806,37,65000,RENT,2.0,PERSONAL,B,6000,10.75,0.09,N,12,0
2964,49578,37,28000,RENT,4.0,DEBTCONSOLIDATION,B,7225,9.99,0.27,N,14,1
2965,43528,24,35000,RENT,5.0,MEDICAL,A,5000,6.03,0.14,N,3,0
2966,942,23,65000,RENT,7.0,MEDICAL,B,10000,12.69,0.15,N,2,0
2967,54640,30,54400,RENT,5.0,MEDICAL,D,5000,15.33,0.09,Y,10,1
2968,48167,38,36000,OWN,5.0,HOMEIMPROVEMENT,B,10000,12.42,0.28,N,16,0
2969,4433,27,24000,RENT,0.0,VENTURE,C,4000,13.79,0.17,Y,10,1
2970,24149,33,90000,MORTGAGE,5.0,MEDICAL,B,25000,11.36,0.28,N,10,0
2971,44981,28,85000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,8000,8.59,0.09,N,10,0
2972,54104,21,26124,RENT,3.0,DEBTCONSOLIDATION,C,8000,15.23,0.32,N,2,1
2973,25611,22,30000,MORTGAGE,2.0,EDUCATION,B,12000,12.42,0.4,N,4,0
2974,32473,23,51000,MORTGAGE,7.0,MEDICAL,C,10000,13.47,0.2,Y,2,1
2975,54889,24,100000,RENT,3.0,EDUCATION,B,25000,9.91,0.25,N,2,0
2976,6622,35,33144,RENT,3.0,DEBTCONSOLIDATION,E,8000,16.45,0.24,N,10,1
2977,48390,33,50000,RENT,4.0,HOMEIMPROVEMENT,C,15000,14.22,0.3,Y,6,1
2978,37227,23,54000,RENT,2.0,PERSONAL,D,7500,14.46,0.14,Y,4,1
2979,13466,23,29100,RENT,2.0,DEBTCONSOLIDATION,D,8875,14.96,0.29,Y,4,1
2980,24432,22,44000,RENT,2.0,MEDICAL,D,3000,15.05,0.07,N,4,1
2981,47871,22,43000,RENT,2.0,MEDICAL,D,15800,14.91,0.37,N,2,1
2982,48564,22,66000,MORTGAGE,6.0,EDUCATION,B,15000,10.37,0.23,N,3,0
2983,24955,35,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,7000,15.62,0.11,Y,9,1
2984,18406,21,50000,MORTGAGE,5.0,EDUCATION,A,3000,7.51,0.06,N,2,0
2985,35912,27,130000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8000,7.49,0.06,N,8,0
2986,57774,23,72250,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.62,0.27,N,4,1
2987,39260,29,75000,RENT,7.0,PERSONAL,A,8000,7.29,0.11,N,6,0
2988,16735,45,35004,RENT,0.0,MEDICAL,C,8000,13.72,0.23,Y,13,0
2989,4617,27,52000,RENT,4.0,EDUCATION,C,4200,12.61,0.08,Y,9,0
2990,25040,28,50000,RENT,2.0,VENTURE,A,3000,7.74,0.06,N,7,0
2991,7381,35,32000,RENT,0.0,MEDICAL,B,10000,9.99,0.31,N,7,1
2992,41211,25,86000,RENT,6.0,VENTURE,B,16000,10.59,0.19,N,2,0
2993,45542,30,54000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,20000,15.57,0.37,Y,8,1
2994,36750,21,29000,RENT,0.0,EDUCATION,D,8000,18.25,0.28,N,2,1
2995,13227,27,60000,RENT,11.0,MEDICAL,C,20000,13.85,0.33,N,8,1
2996,5456,38,44000,MORTGAGE,0.0,PERSONAL,A,6000,7.51,0.14,N,13,0
2997,33165,22,77100,MORTGAGE,6.0,PERSONAL,C,3500,13.11,0.41,N,2,1
2998,47167,22,75000,RENT,2.0,EDUCATION,A,7000,6.03,0.09,N,3,0
2999,22430,34,48000,RENT,9.0,EDUCATION,A,16000,5.99,0.32,N,10,1
3000,48835,23,60000,RENT,7.0,VENTURE,B,6000,10.0,0.1,N,4,0
3001,23159,24,72000,OWN,7.0,HOMEIMPROVEMENT,C,2400,13.57,0.03,Y,3,0
3002,25584,22,54000,MORTGAGE,6.0,VENTURE,C,10000,13.79,0.19,N,2,1
3003,49072,32,57700,RENT,1.0,MEDICAL,D,9000,14.84,0.16,Y,9,1
3004,56036,24,70553,RENT,5.0,MEDICAL,D,25000,15.05,0.29,Y,3,1
3005,10301,38,38000,RENT,5.0,MEDICAL,B,13500,9.63,0.36,N,16,1
3006,22754,44,80160,MORTGAGE,4.0,DEBTCONSOLIDATION,C,14400,13.99,0.18,N,13,1
3007,39997,25,25992,OTHER,5.0,PERSONAL,G,5000,20.52,0.2,N,4,1
3008,39981,43,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,12000,14.74,0.16,N,12,1
3009,37236,36,34000,RENT,1.0,MEDICAL,D,15000,15.99,0.44,N,16,1
3010,12267,29,48000,OWN,1.0,HOMEIMPROVEMENT,A,8000,6.99,0.17,N,7,0
3011,40195,44,53000,RENT,5.0,MEDICAL,D,10000,15.33,0.19,N,14,1
3012,7533,26,62400,RENT,0.0,PERSONAL,B,10600,11.99,0.16,N,4,0
3013,54257,32,36000,RENT,4.0,EDUCATION,G,15000,19.82,0.42,Y,5,1
3014,38886,26,72000,MORTGAGE,3.0,EDUCATION,B,10000,10.99,0.14,N,3,0
3015,14652,25,40000,RENT,5.0,MEDICAL,B,1600,11.86,0.04,N,2,0
3016,3677,32,65000,RENT,4.0,EDUCATION,B,12000,10.71,0.18,N,7,0
3017,35014,30,49000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000,12.18,0.24,N,7,1
3018,19991,28,24000,RENT,0.0,MEDICAL,B,12000,11.36,0.5,N,5,1
3019,20813,21,37000,RENT,0.0,DEBTCONSOLIDATION,B,2000,10.65,0.05,N,4,0
3020,31666,24,80000,MORTGAGE,8.0,MEDICAL,C,6000,13.98,0.07,N,4,0
3021,11052,29,30000,RENT,4.0,DEBTCONSOLIDATION,C,12000,13.72,0.4,N,8,1
3022,9202,25,30000,RENT,1.0,PERSONAL,D,15000,12.17,0.5,Y,3,1
3023,20980,23,66000,MORTGAGE,7.0,PERSONAL,A,11000,7.49,0.17,N,3,0
3024,45941,46,95000,MORTGAGE,6.0,VENTURE,A,5000,7.51,0.05,N,16,0
3025,20625,21,30000,RENT,1.0,PERSONAL,A,5000,8.9,0.17,N,3,0
3026,18787,21,30000,RENT,0.0,EDUCATION,A,3000,7.9,0.1,N,2,0
3027,35555,29,64000,RENT,0.0,VENTURE,C,10000,14.26,0.16,N,5,1
3028,22820,22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6000,11.99,0.1,N,3,0
3029,24830,24,80000,RENT,0.0,MEDICAL,B,5000,11.36,0.06,N,4,0
3030,29667,31,65000,RENT,1.0,MEDICAL,A,10000,6.99,0.15,N,10,0
3031,44533,28,115000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,18000,7.88,0.16,N,6,0
3032,2145,59,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,8000,13.92,0.11,Y,27,0
3033,67,26,30000,RENT,2.0,MEDICAL,A,12000,7.51,0.4,N,4,1
3034,41027,21,33000,RENT,3.0,VENTURE,C,5000,13.35,0.15,Y,2,0
3035,31352,22,45000,RENT,7.0,MEDICAL,B,7200,12.69,0.16,N,4,0
3036,42560,25,38004,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5000,6.91,0.13,N,4,0
3037,55996,23,90000,RENT,4.0,MEDICAL,B,5000,12.42,0.06,N,4,0
3038,20055,27,36000,RENT,3.0,MEDICAL,B,10500,10.65,0.29,N,7,0
3039,29299,23,33000,RENT,3.0,PERSONAL,D,10000,14.96,0.3,Y,3,1
3040,24064,23,45000,RENT,6.0,HOMEIMPROVEMENT,D,10000,15.99,0.22,Y,2,1
3041,49641,22,50000,RENT,6.0,PERSONAL,B,14000,10.65,0.28,N,4,1
3042,15430,39,70000,MORTGAGE,8.0,EDUCATION,B,5000,10.25,0.07,N,12,0
3043,1788,28,16800,RENT,0.0,HOMEIMPROVEMENT,D,5000,15.57,0.3,N,6,1
3044,7368,28,34000,RENT,1.0,EDUCATION,B,12000,12.69,0.35,N,7,1
3045,57227,29,55000,RENT,7.0,HOMEIMPROVEMENT,A,11000,7.66,0.2,N,10,0
3046,55153,23,40000,MORTGAGE,5.0,EDUCATION,A,4000,6.62,0.1,N,2,0
3047,49453,37,24000,RENT,2.0,HOMEIMPROVEMENT,C,2000,13.48,0.08,Y,14,1
3048,42964,22,40000,RENT,0.0,EDUCATION,A,16000,8.94,0.4,N,4,1
3049,6174,25,60000,RENT,9.0,MEDICAL,D,3000,15.33,0.05,N,4,1
3050,8473,27,36000,RENT,1.0,HOMEIMPROVEMENT,B,5000,10.99,0.14,N,9,1
3051,47750,28,64404,RENT,5.0,DEBTCONSOLIDATION,A,12000,8.49,0.19,N,5,1
3052,29537,26,30000,RENT,2.0,PERSONAL,D,5000,15.7,0.17,Y,3,1
3053,4832,37,65000,RENT,7.0,DEBTCONSOLIDATION,A,7000,7.9,0.11,N,12,0
3054,21767,29,65004,MORTGAGE,4.0,HOMEIMPROVEMENT,A,3500,6.03,0.06,N,6,0
3055,29051,22,24000,RENT,0.0,MEDICAL,D,2400,14.09,0.1,Y,3,1
3056,50628,31,27600,RENT,1.0,HOMEIMPROVEMENT,F,6800,19.13,0.26,Y,9,1
3057,31379,24,24000,RENT,5.0,DEBTCONSOLIDATION,A,10000,7.9,0.42,N,2,1
3058,37860,22,24000,OWN,4.0,PERSONAL,A,1800,7.49,0.07,N,4,1
3059,38809,22,60000,MORTGAGE,5.0,VENTURE,A,7200,7.9,0.12,N,4,0
3060,57793,25,45000,RENT,2.0,EDUCATION,C,6500,13.22,0.15,N,4,0
3061,45021,21,90000,RENT,3.0,EDUCATION,A,10000,8.49,0.11,N,2,0
3062,19570,22,46000,RENT,4.0,DEBTCONSOLIDATION,D,9000,14.11,0.19,N,4,1
3063,12577,54,225000,RENT,12.0,DEBTCONSOLIDATION,A,7000,7.49,0.03,N,20,0
3064,18851,25,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,9600,14.27,0.18,Y,4,0
3065,58147,21,27000,MORTGAGE,5.0,EDUCATION,C,9000,13.85,0.33,N,4,0
3066,27650,21,30004,OWN,1.0,PERSONAL,C,7500,12.99,0.25,N,3,0
3067,20107,28,30000,RENT,2.0,DEBTCONSOLIDATION,A,3000,7.51,0.1,N,10,0
3068,8551,30,55000,MORTGAGE,4.0,PERSONAL,C,20000,13.23,0.36,N,6,0
3069,10320,29,70000,RENT,3.0,HOMEIMPROVEMENT,A,24000,6.62,0.34,N,8,1
3070,36411,23,65000,RENT,7.0,DEBTCONSOLIDATION,D,20000,15.33,0.31,N,4,1
3071,2207,23,48000,MORTGAGE,3.0,PERSONAL,C,10000,13.49,0.21,N,2,0
3072,45325,32,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,6.99,0.2,N,6,0
3073,52585,23,60000,MORTGAGE,4.0,PERSONAL,B,9000,10.0,0.15,N,3,1
3074,13795,30,69000,RENT,0.0,EDUCATION,C,15000,13.22,0.22,Y,7,1
3075,38578,23,75000,RENT,6.0,VENTURE,C,6000,13.49,0.08,Y,2,0
3076,1724,21,55200,MORTGAGE,3.0,DEBTCONSOLIDATION,B,9600,11.99,0.17,N,4,0
3077,37451,35,70000,RENT,3.0,DEBTCONSOLIDATION,A,14400,7.14,0.21,N,6,0
3078,34236,35,35000,RENT,2.0,VENTURE,A,8000,7.51,0.23,N,8,0
3079,36077,29,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,4800,7.4,0.04,N,6,0
3080,42663,24,80000,MORTGAGE,4.0,EDUCATION,C,5000,14.27,0.06,N,3,0
3081,11529,22,29361,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.11,0.28,N,2,1
3082,49073,24,61000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,11.72,0.25,N,3,1
3083,46637,29,75000,MORTGAGE,14.0,PERSONAL,D,25000,15.65,0.33,N,5,0
3084,25513,39,30000,RENT,3.0,EDUCATION,B,8000,12.42,0.27,N,16,0
3085,53358,23,60000,RENT,0.0,DEBTCONSOLIDATION,B,10000,10.65,0.17,N,3,0
3086,42304,25,100000,RENT,3.0,PERSONAL,A,7000,7.66,0.07,N,3,0
3087,16323,22,46000,RENT,7.0,MEDICAL,B,9000,10.65,0.2,N,2,0
3088,18907,24,59004,RENT,1.0,HOMEIMPROVEMENT,A,4200,7.14,0.07,N,4,0
3089,3804,32,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3600,7.29,0.05,N,5,0
3090,41555,22,70800,MORTGAGE,6.0,EDUCATION,B,9600,12.53,0.14,N,2,0
