person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_status
25,45600,0,4,1,3000,13.16,0.07,0
37,74000,0,0,2,13000,8.9,0.17,0
29,50000,2,3,2,6800,7.49,0.15,0
26,100000,2,3,1,18000,13.11,0.18,0
38,78000,2,3,3,15250,14.96,0.2,1
26,30000,0,3,0,5000,11.49,0.17,0
30,72000,2,0,0,1500,11.12,0.02,0
31,85000,2,0,2,7000,6.03,0.08,0
28,48000,0,0,0,15000,12.42,0.31,1
46,70000,2,4,2,6000,5.42,0.09,0
22,60000,2,0,1,8000,13.49,0.13,0
28,90000,2,2,2,12000,7.51,0.13,0
24,118300,0,2,1,18000,12.68,0.16,0
33,32990,2,2,0,10000,11.12,0.3,0
24,52000,0,1,1,6000,13.49,0.12,0
27,54000,0,1,2,8000,7.51,0.15,0
22,46800,0,4,2,7000,6.03,0.15,0
33,30000,0,5,2,6000,7.51,0.2,1
22,37000,0,1,0,8000,12.69,0.22,0
24,65000,2,5,0,8000,11.49,0.12,0
23,48000,2,1,2,10000,7.74,0.21,0
29,30000,0,2,2,8000,6.91,0.27,0
41,85000,2,4,2,12000,7.14,0.14,0
26,84000,2,1,0,12000,10.99,0.14,0
32,36000,0,1,0,14400,12.42,0.4,1
38,52000,2,3,2,7000,7.51,0.13,0
24,65000,0,0,0,15000,9.99,0.23,0
22,80000,2,0,1,8000,13.61,0.1,0
23,135000,2,1,0,7500,11.83,0.05,0
22,55000,2,4,2,14750,8.94,0.27,0
26,69000,0,5,3,12000,15.7,0.17,1
29,110000,0,3,1,5600,15.27,0.05,0
28,63550,0,5,0,7000,12.42,0.11,0
23,40000,0,1,0,7500,10.33,0.18,0
23,38667,0,1,1,4800,11.91,0.12,0
39,85000,2,4,0,7350,11.12,0.09,0
27,60000,2,3,2,4000,7.68,0.07,0
24,85000,0,2,2,1000,8.0,0.01,0
23,75800,2,2,2,10000,6.54,0.14,0
27,72800,2,5,2,4500,6.76,0.06,0
29,50000,0,0,1,4000,13.85,0.08,0
33,30000,0,4,1,5000,13.57,0.17,1
33,102000,2,5,2,5000,6.17,0.05,0
29,60000,0,4,0,7500,10.62,0.13,0
28,25000,0,1,2,7000,6.92,0.28,0
33,75000,0,3,0,5000,10.99,0.07,0
21,42000,0,1,0,7000,10.37,0.17,0
22,38000,0,3,2,4800,7.29,0.12,0
34,40000,0,2,2,6000,5.42,0.15,0
24,69996,2,0,2,2000,6.39,0.03,0
23,42492,0,0,0,3600,11.71,0.08,0
27,35000,0,1,2,6400,7.29,0.18,0
35,50000,2,3,1,15000,12.73,0.3,0
31,24996,0,1,0,6000,10.75,0.24,0
28,146000,2,1,0,2500,9.99,0.02,0
23,120000,2,2,2,7500,8.32,0.06,0
25,63400,1,2,3,7000,15.21,0.11,0
35,47000,1,2,2,6000,7.51,0.13,0
24,86400,0,2,0,5000,10.25,0.06,0
23,72000,2,1,2,10000,6.62,0.14,0
34,65000,2,4,2,7000,7.88,0.11,0
21,42000,1,2,3,4800,15.23,0.11,0
22,62004,0,0,0,18500,12.69,0.3,0
22,35000,0,2,2,1000,7.49,0.03,0
23,70523,2,0,1,22000,12.72,0.29,1
23,120000,0,0,0,23000,10.0,0.18,0
24,97000,2,2,0,7000,9.91,0.07,0
32,75000,2,3,1,16500,13.57,0.21,0
29,34000,0,0,1,6000,14.17,0.18,1
30,35364,0,3,0,12000,9.91,0.33,1
37,60000,0,4,2,20000,6.54,0.33,1
28,60000,2,1,2,9000,6.91,0.15,0
22,40000,1,3,3,7000,14.91,0.17,0
23,60000,0,0,2,4000,7.9,0.07,0
26,70000,2,1,0,5000,11.11,0.07,0
22,27996,0,2,2,10000,8.49,0.36,1
25,45000,0,4,1,1500,12.53,0.03,0
32,25788,1,1,0,5400,11.14,0.21,0
31,75600,2,4,0,28000,9.91,0.37,0
24,45000,0,3,1,10000,12.53,0.22,0
36,90000,2,3,3,25000,15.65,0.28,0
31,60000,0,4,0,10000,12.42,0.17,0
26,120000,2,3,0,10000,11.71,0.08,0
22,65000,2,1,2,2200,6.39,0.03,0
27,75000,2,5,1,17000,13.49,0.23,0
39,110000,1,2,2,20000,7.49,0.18,0
22,108000,2,4,0,6000,10.38,0.06,0
32,30000,0,2,0,6000,10.99,0.2,0
33,71000,2,2,2,12000,7.49,0.17,0
31,70000,2,5,3,25000,15.57,0.04,0
26,110000,0,5,1,12000,12.87,0.11,0
24,90000,0,4,0,10000,12.69,0.11,0
24,54000,0,5,0,8000,11.49,0.15,0
21,68004,2,2,2,4000,6.39,0.06,0
34,96000,2,1,1,22500,13.92,0.23,0
39,98000,2,2,2,14000,7.66,0.14,0
33,35000,0,2,2,8000,7.14,0.22,0
30,55000,0,4,1,5500,14.72,0.1,0
26,42000,0,3,1,3000,13.22,0.07,0
23,75000,2,3,0,20000,9.63,0.27,0
24,72000,1,3,0,12000,11.83,0.17,0
25,35000,0,4,0,10000,10.99,0.29,0
23,56500,2,4,0,19200,11.48,0.37,0
24,24000,0,0,1,5000,13.72,0.21,0
28,140000,1,2,0,24000,11.71,0.17,0
22,72000,2,3,0,6500,10.99,0.09,0
21,48000,0,0,1,6000,13.61,0.13,0
27,56528,1,4,3,8000,15.99,0.14,0
23,90000,0,0,3,12000,16.29,0.13,0
25,30000,0,0,2,4200,6.76,0.14,0
31,54000,2,3,2,6000,7.88,0.11,0
30,95000,2,2,2,15000,7.88,0.16,0
35,38500,0,1,0,7500,10.62,0.19,0
22,64000,0,4,1,8000,13.06,0.13,0
28,59004,0,4,3,5000,15.7,0.08,1
32,70000,0,0,1,3600,13.49,0.05,0
40,95000,2,2,1,6000,12.99,0.06,0
24,80000,2,2,0,7500,10.99,0.09,0
24,95000,0,0,0,18000,11.89,0.19,0
53,50000,0,2,1,10000,13.49,0.2,0
23,58000,2,4,1,6550,13.35,0.11,0
28,49000,0,1,0,6000,8.88,0.12,0
23,26000,0,1,0,7100,10.99,0.27,0
24,72000,2,3,2,10000,7.88,0.14,0
28,78000,0,0,0,14000,11.89,0.18,1
29,60000,0,1,1,12000,13.49,0.2,0
33,54000,2,3,0,25000,10.36,0.46,0
22,48000,1,3,3,4800,14.96,0.1,0
36,50000,0,1,2,15000,7.9,0.3,0
27,90000,0,4,2,12000,6.03,0.13,0
27,78996,0,0,3,12000,15.58,0.15,1
22,54000,2,4,0,13750,9.62,0.25,0
29,50000,0,4,2,8000,7.51,0.16,0
47,35000,0,5,2,14000,7.29,0.4,1
24,65000,0,5,2,9000,6.03,0.14,0
22,50000,2,4,2,12000,8.59,0.24,0
26,48000,0,1,0,7500,10.08,0.16,0
24,40000,2,0,0,2000,10.83,0.05,0
26,93000,2,4,0,17000,10.99,0.19,0
24,45600,2,3,1,6000,13.85,0.13,0
25,97700,2,2,0,25000,11.83,0.25,0
36,76000,2,1,0,4400,12.69,0.06,0
24,100000,3,2,3,16000,16.0,0.16,0
48,29000,1,0,2,2500,8.49,0.09,0
25,150000,2,4,2,7000,7.14,0.05,0
21,32000,0,2,2,9000,7.49,0.28,0
23,24996,0,4,2,5000,6.03,0.2,0
28,32000,0,1,2,6000,9.63,0.19,0
39,85000,0,4,2,10000,7.51,0.12,0
23,65000,0,0,0,12000,10.99,0.18,0
24,200000,2,4,0,25000,10.99,0.13,0
28,99000,2,5,0,12250,9.88,0.12,0
25,42000,2,5,0,8000,10.99,0.19,0
34,105000,2,0,1,10000,13.48,0.1,0
33,55000,0,0,0,4800,12.42,0.09,0
29,30000,0,2,2,6000,5.42,0.2,1
22,20000,0,2,0,5000,11.36,0.25,1
37,85000,2,1,2,11000,7.51,0.13,0
33,30000,0,4,2,4200,7.51,0.14,0
23,30000,2,2,2,3000,5.99,0.1,0
22,53481,1,0,0,11000,9.63,0.21,0
33,48000,0,4,0,4000,9.99,0.08,0
22,60000,2,0,2,7000,7.51,0.12,0
27,57000,2,5,0,6000,12.69,0.11,0
28,63000,2,3,3,8000,14.54,0.13,0
37,125000,0,2,0,12000,11.49,0.1,0
24,35000,0,1,2,5000,6.54,0.14,0
24,51000,2,5,0,10000,11.71,0.2,0
25,50000,0,0,2,4800,6.03,0.1,0
24,64000,0,2,3,5000,15.33,0.08,0
25,72000,0,1,0,15000,11.48,0.21,0
23,55000,0,0,0,3000,12.69,0.05,0
22,45000,0,2,2,7000,7.51,0.16,0
34,75000,2,5,0,14000,9.63,0.19,0
35,44000,2,3,3,8500,16.32,0.19,0
25,29004,0,2,0,10000,11.83,0.34,1
34,49200,0,2,1,10000,14.79,0.2,0
24,62200,0,4,0,18200,9.99,0.31,1
28,84000,2,4,2,7500,8.63,0.09,0
27,99000,2,4,0,7500,9.76,0.08,0
35,59000,0,3,2,14500,7.66,0.24,0
33,41000,0,3,0,14000,10.0,0.34,1
39,65000,0,2,0,7000,10.74,0.11,0
24,100000,0,3,0,15000,10.75,0.15,0
22,75000,2,0,1,21000,12.53,0.28,0
22,95000,0,3,1,17000,14.65,0.18,0
22,51996,1,3,0,6000,10.75,0.12,0
33,76000,0,4,3,7200,16.29,0.09,1
33,80000,2,1,2,10000,6.62,0.13,0
26,74000,0,4,0,8000,11.49,0.11,0
26,39600,2,4,2,5600,8.9,0.15,0
36,80000,2,3,2,10000,7.51,0.13,0
25,120000,2,0,0,24000,10.38,0.2,0
22,36000,2,0,2,8000,7.88,0.22,0
23,66000,2,0,1,3000,12.99,0.05,0
27,65000,2,3,0,4500,12.42,0.07,0
44,80160,2,4,1,14400,13.99,0.18,1
24,31200,0,4,0,6000,9.99,0.19,1
25,30000,0,1,1,4400,12.87,0.15,0
42,80000,0,2,0,25000,11.11,0.31,1
23,49635,0,0,4,8200,15.95,0.17,1
25,70000,2,4,0,8000,10.99,0.11,0
30,54000,2,3,2,10000,6.62,0.19,0
33,138000,2,2,1,21600,12.22,0.15,0
39,26240,1,2,1,5000,13.61,0.19,0
52,85000,0,2,2,5600,8.49,0.07,0
22,53000,2,4,2,16000,7.9,0.3,0
25,47928,0,2,1,15000,13.92,0.31,0
22,35100,0,0,0,2400,10.65,0.07,0
25,56000,2,5,1,10000,12.73,0.18,1
23,38004,0,2,3,6025,15.31,0.17,0
31,120000,2,1,2,28000,8.9,0.24,0
27,75000,0,5,0,9600,9.91,0.13,0
26,50000,2,5,0,12000,12.69,0.24,0
23,78000,0,5,3,6000,16.32,0.08,1
26,45000,0,1,2,10400,6.91,0.23,0
29,48000,0,1,0,3500,12.69,0.07,0
22,33000,0,4,3,7800,16.77,0.24,1
52,57000,0,2,1,12000,13.49,0.21,0
27,50000,2,5,2,11000,5.42,0.21,0
31,80000,2,5,2,5000,6.76,0.06,0
23,81996,2,2,1,6000,14.22,0.08,0
25,70000,0,2,1,15000,13.16,0.21,0
23,125000,2,2,2,10000,5.79,0.08,0
24,60000,0,1,2,10000,7.29,0.17,0
21,36000,2,1,2,15000,7.88,0.4,0
27,50000,1,5,0,5000,10.62,0.1,0
37,92000,2,2,1,10000,13.49,0.11,0
23,52000,0,4,0,13000,10.99,0.25,0
38,64500,0,3,2,17000,7.49,0.3,0
30,41000,2,3,2,10000,7.9,0.24,0
21,15000,0,3,0,2000,10.74,0.13,0
43,95000,2,1,0,20000,10.25,0.21,0
32,36000,0,2,2,2500,7.14,0.07,0
26,55000,0,4,1,8000,13.11,0.15,0
25,62500,0,1,0,15000,11.89,0.24,0
26,75000,2,0,2,10000,6.99,0.13,0
48,60000,0,5,0,15000,11.11,0.25,0
35,150000,2,2,2,24000,7.9,0.16,0
24,42000,0,1,2,7000,7.88,0.17,0
39,35000,0,3,2,5000,9.63,0.14,0
26,156000,2,5,0,20000,10.59,0.13,0
27,36000,0,5,1,15250,13.49,0.42,1
21,35000,0,0,2,7500,5.99,0.21,0
25,85000,2,2,1,12000,14.79,0.14,0
29,50000,0,4,2,5000,6.03,0.1,0
26,50000,0,0,2,4000,8.32,0.08,0
34,38000,2,3,2,7300,7.88,0.19,0
23,30000,0,3,2,6000,7.49,0.2,0
23,40000,0,1,2,10000,7.51,0.25,0
24,72000,2,4,0,10000,10.99,0.14,0
22,140000,2,2,0,10000,10.83,0.07,0
24,70000,0,1,1,15000,13.85,0.21,0
22,42000,0,3,3,3600,17.49,0.09,1
24,67000,0,4,0,10000,11.71,0.15,0
29,100000,2,5,0,15000,11.14,0.15,0
28,69000,0,0,1,3500,14.17,0.05,1
27,48686,2,3,0,4000,9.99,0.08,0
32,67000,2,4,2,10500,6.99,0.15,0
25,72000,2,2,2,15000,6.76,0.21,0
22,60000,1,2,2,10000,5.79,0.17,0
22,51000,2,4,3,1500,14.59,0.03,1
22,60000,2,4,0,6000,11.99,0.1,0
21,50000,2,1,2,3000,5.42,0.06,0
28,75000,2,0,2,15000,7.9,0.2,0
33,35000,0,1,0,6000,11.99,0.17,0
27,201000,2,0,0,15000,11.36,0.07,0
23,62000,2,4,2,2400,7.66,0.04,0
28,45600,1,2,0,5000,10.38,0.11,0
21,35000,0,1,2,6400,7.51,0.18,0
24,34000,0,1,0,12000,11.89,0.35,1
28,29120,0,3,3,5000,15.7,0.17,1
39,92000,0,3,0,15000,10.59,0.16,0
33,100000,2,0,2,14000,6.03,0.14,0
23,95000,2,4,0,18000,10.99,0.19,0
22,45000,2,3,2,20000,6.91,0.44,0
23,50000,2,3,2,5000,7.74,0.1,0
32,140000,2,5,2,15000,6.99,0.11,0
22,60000,2,0,0,16000,10.37,0.27,0
23,55260,1,0,1,13200,11.72,0.24,0
23,45000,0,1,1,5000,14.26,0.11,0
22,44160,1,3,0,2000,11.11,0.05,0
29,70000,2,2,2,4800,7.49,0.07,0
28,30000,0,2,0,6000,11.14,0.2,1
22,30000,0,4,0,7000,10.99,0.23,0
22,35000,0,2,0,8500,10.37,0.24,1
21,24000,0,0,0,2000,9.99,0.08,0
22,64000,2,0,0,25000,11.83,0.39,1
36,30000,0,2,3,10000,15.99,0.33,1
26,56400,2,5,2,7500,8.0,0.13,0
37,67000,0,3,0,16000,10.65,0.24,0
29,78000,2,3,0,6000,12.69,0.08,0
32,44004,0,0,3,1800,14.09,0.04,1
29,68808,2,2,2,20000,6.17,0.29,0
24,65000,0,1,0,15000,12.42,0.23,0
36,47004,0,3,0,10000,11.49,0.21,0
37,60000,1,2,0,20000,12.18,0.33,0
26,50000,1,0,0,10000,11.99,0.2,0
29,52000,0,0,1,15000,13.16,0.29,0
27,65000,2,2,2,4800,5.42,0.07,0
34,120000,2,0,0,5000,12.69,0.04,0
29,70000,2,4,1,10000,13.49,0.14,0
30,36000,0,1,2,6000,8.49,0.17,0
22,51600,2,0,0,4000,10.37,0.08,0
23,49000,2,0,0,2500,10.99,0.06,0
49,86500,2,4,0,14800,9.88,0.18,0
31,84000,2,3,1,15000,13.49,0.18,0
25,52000,2,3,1,6000,14.79,0.12,0
23,54000,0,0,0,20000,10.99,0.37,1
26,122500,2,4,2,10000,7.88,0.08,0
23,65004,0,3,2,6000,8.49,0.09,0
22,40000,0,1,0,2500,11.71,0.06,0
33,72000,2,0,2,8700,6.92,0.12,0
28,72000,2,0,2,17000,7.51,0.24,0
22,69000,2,0,1,16000,13.22,0.23,0
27,30000,0,0,2,11450,7.9,0.39,1
31,83000,2,2,2,12000,5.79,0.14,0
25,73426,2,3,1,12000,13.57,0.17,0
25,60000,0,0,2,7000,7.29,0.12,0
30,70000,0,0,1,5000,14.27,0.07,0
25,110000,2,5,2,7500,5.42,0.07,0
31,30000,0,1,0,6000,10.75,0.2,0
31,74000,0,3,3,10000,16.77,0.14,1
32,95000,2,5,0,25000,10.08,0.26,0
33,72800,2,5,3,15000,14.83,0.19,0
24,30000,0,2,1,10000,12.23,0.33,1
26,25596,0,1,0,2000,10.99,0.08,0
25,59600,2,0,3,6000,16.45,0.1,1
24,64000,2,3,0,10000,10.65,0.16,0
38,32000,0,1,1,8500,13.23,0.28,1
28,55000,2,1,0,5000,10.38,0.09,0
22,30000,0,4,0,4000,9.25,0.13,0
33,49500,2,4,2,10000,7.14,0.2,0
23,72000,0,0,2,6000,7.88,0.08,0
24,35004,0,0,2,7500,6.92,0.21,0
24,125000,2,5,0,19000,11.48,0.15,0
24,82560,1,1,0,5000,9.91,0.06,0
26,75000,0,3,2,18000,7.88,0.24,0
29,95000,2,0,2,35000,7.9,0.37,0
23,110000,2,0,0,10000,11.99,0.09,0
28,100000,0,2,0,20000,11.26,0.2,0
46,185000,2,3,2,5000,6.62,0.03,0
24,40000,0,4,2,4000,7.88,0.1,0
21,40000,0,1,2,6000,7.51,0.15,0
27,100800,2,1,0,10800,10.75,0.11,0
26,60000,0,3,0,12000,10.39,0.2,0
41,60000,2,3,0,15000,11.71,0.25,0
24,105000,2,3,2,30000,8.9,0.28,0
24,72000,2,3,2,3000,6.39,0.04,0
23,42000,2,4,3,2000,14.59,0.05,1
22,30000,0,0,0,6000,10.0,0.2,1
24,48000,0,0,2,12000,7.29,0.25,0
49,80000,0,5,1,17000,14.27,0.21,0
29,80000,0,4,1,7000,13.22,0.09,0
37,72000,2,1,0,19000,10.59,0.26,0
23,30000,0,0,1,4000,13.98,0.13,0
27,55000,0,2,1,8000,13.23,0.15,0
22,85000,2,0,0,20000,9.99,0.24,0
26,78000,0,0,3,3000,14.59,0.04,0
23,42000,2,3,0,8000,10.99,0.19,0
22,40000,0,0,2,12000,7.9,0.3,0
29,55000,2,2,3,5400,16.89,0.1,0
23,44000,0,3,0,12000,8.88,0.27,0
27,37000,0,1,2,5000,8.9,0.14,0
24,46000,0,1,3,8000,16.49,0.17,1
26,28500,0,4,2,3500,5.42,0.13,0
25,95000,0,2,2,19200,7.9,0.2,0
27,48000,2,4,2,20000,6.54,0.39,0
24,35000,0,0,1,6000,12.68,0.17,0
31,26000,0,0,1,7500,13.23,0.3,0
26,35000,0,2,1,10000,14.22,0.29,0
27,85000,2,0,2,4000,6.03,0.05,0
22,75000,0,0,2,4000,7.49,0.05,0
25,35000,2,4,0,6000,10.37,0.17,0
30,36000,0,1,1,6000,14.27,0.17,0
27,56400,0,0,2,7000,8.9,0.12,0
25,120000,2,0,2,5000,7.88,0.04,0
29,32000,0,0,0,15000,10.99,0.47,1
26,120000,2,4,2,15000,8.94,0.13,0
24,62000,2,5,2,12000,7.29,0.19,0
27,145000,2,4,2,19200,7.49,0.13,0
42,60000,0,3,1,8000,15.96,0.13,0
32,85000,0,2,2,10000,9.32,0.12,0
27,53724,0,4,2,4500,5.79,0.09,0
27,33000,0,4,1,3000,13.11,0.09,1
27,100000,0,0,2,12000,7.51,0.12,0
32,65000,2,3,2,3600,5.42,0.06,0
27,75000,0,2,1,12000,13.49,0.16,0
27,57500,2,4,2,11250,6.62,0.19,0
22,48000,0,0,2,3000,7.49,0.06,0
23,72000,2,0,1,3200,12.68,0.04,0
23,78000,0,0,0,24000,10.99,0.31,0
25,49992,0,5,3,8000,15.62,0.16,0
23,58200,0,0,0,2000,10.38,0.03,0
28,118000,2,2,3,25000,15.31,0.21,1
34,74000,0,2,4,12000,16.4,0.16,1
21,25000,0,0,2,1000,7.29,0.04,0
26,115000,0,1,2,10000,8.9,0.09,0
22,44004,0,1,4,5000,16.32,0.11,1
37,24000,0,2,2,3500,7.88,0.15,0
28,60000,0,2,1,10000,13.57,0.17,0
29,70000,2,2,2,10000,5.99,0.14,0
30,72321,3,5,0,15000,10.36,0.21,0
22,65004,2,0,2,4000,8.9,0.06,0
26,120000,2,3,2,5000,7.49,0.04,0
23,46000,0,0,0,7000,10.25,0.16,0
32,69000,2,4,0,12000,10.99,0.17,1
24,110004,0,5,0,15000,11.14,0.14,0
29,60000,2,4,2,14000,7.88,0.23,0
30,40000,0,1,1,4000,13.57,0.1,0
23,36000,0,2,0,6000,11.49,0.17,0
24,50000,0,1,2,12000,7.29,0.24,0
26,40000,0,0,2,10000,6.99,0.25,0
25,77000,0,0,0,19600,10.62,0.25,0
30,50000,0,2,1,3600,13.49,0.07,0
28,50000,0,0,1,10000,13.49,0.2,0
21,20000,0,2,0,3000,10.99,0.15,0
29,39000,0,1,1,12000,15.26,0.31,1
29,135000,2,5,2,12000,6.92,0.09,0
37,30000,0,0,0,10000,9.25,0.33,1
28,76000,2,4,0,13500,9.99,0.18,0
31,36000,0,0,0,10000,9.63,0.28,0
26,30000,0,2,0,12000,11.71,0.4,1
25,120000,2,3,2,10000,5.99,0.08,0
26,44000,0,1,2,6000,7.49,0.14,0
26,74000,0,0,3,10000,16.07,0.14,1
34,40000,0,0,0,3000,11.83,0.07,0
24,70000,0,3,0,10000,10.25,0.14,0
61,60000,2,2,1,2000,13.61,0.03,0
29,200000,2,1,0,25000,10.08,0.12,0
25,46000,0,4,1,6000,13.23,0.13,0
25,50000,0,4,2,5000,6.03,0.1,0
22,65000,2,1,0,10000,9.76,0.15,0
30,51420,0,2,1,10400,12.84,0.22,0
23,90000,0,2,0,12000,11.26,0.13,0
35,100000,2,0,2,12000,7.88,0.12,0
32,60000,2,3,0,26000,9.91,0.43,0
27,37000,2,4,2,2000,7.66,0.05,0
25,72000,2,4,2,17000,6.03,0.24,0
23,63000,2,4,2,12000,7.29,0.19,0
36,62000,2,0,0,10000,9.51,0.16,0
24,35880,0,2,2,5000,7.51,0.14,0
30,85332,0,3,1,14000,13.11,0.16,0
27,90000,2,5,2,10700,7.14,0.12,0
22,95000,0,3,0,16000,11.48,0.18,0
23,60000,2,0,2,8500,6.03,0.14,0
22,54000,0,3,4,9000,18.64,0.17,1
42,66725,0,1,3,9000,16.29,0.11,1
24,60000,0,0,2,20000,7.88,0.33,1
24,76500,2,1,0,13650,10.74,0.17,0
27,52000,0,0,2,10000,6.92,0.19,0
27,75000,2,2,2,6000,6.76,0.08,0
22,70000,0,1,2,10000,6.99,0.14,0
22,48500,0,1,1,18000,12.29,0.37,1
24,25200,0,1,3,7000,15.99,0.28,1
22,95000,2,0,2,15000,5.79,0.16,0
26,80000,2,1,0,10000,9.63,0.13,0
37,50000,0,4,1,9000,13.11,0.18,0
42,60000,1,2,3,12000,15.21,0.2,0
22,60000,0,0,0,5000,10.25,0.08,0
42,28800,2,2,1,6000,13.43,0.21,0
30,29000,0,1,2,2500,7.4,0.09,1
22,39000,0,2,3,5000,14.84,0.13,1
22,69500,2,0,3,7000,14.96,0.1,0
24,88000,2,3,4,15000,17.04,0.17,0
31,45000,2,4,2,15000,6.54,0.33,0
27,36000,0,2,1,3000,13.49,0.08,1
29,80000,2,5,0,15000,11.49,0.19,0
24,108000,0,0,0,25000,10.74,0.23,0
37,56000,2,4,5,15000,17.26,0.27,1
26,94800,2,3,0,6000,12.69,0.06,0
33,19000,0,4,3,4000,15.62,0.21,1
35,68004,0,2,3,17000,16.49,0.26,0
23,52000,2,3,0,10000,10.37,0.19,0
27,48000,0,1,0,8700,10.71,0.18,1
29,90000,2,3,2,12000,7.88,0.13,0
32,130000,0,2,0,17600,10.36,0.14,0
27,58000,0,5,0,1800,9.99,0.03,0
23,39000,0,2,0,9250,12.21,0.25,0
26,25000,0,3,0,5000,9.99,0.2,0
23,48180,0,3,1,6000,13.98,0.12,0
25,23196,2,5,0,7500,11.89,0.32,0
30,84000,2,0,0,10000,10.75,0.12,0
32,50000,1,5,2,8000,7.49,0.16,0
28,72000,2,4,0,6000,9.91,0.08,0
31,90000,2,2,1,12000,12.73,0.13,0
22,40000,0,4,0,15000,11.71,0.38,1
28,114996,2,4,0,15000,11.14,0.13,0
28,75000,2,2,2,15000,7.9,0.2,0
25,71000,0,4,1,8500,12.53,0.12,0
28,69996,0,5,2,25000,5.42,0.35,1
23,88500,2,0,0,12000,10.38,0.14,0
25,32400,0,1,0,4800,9.99,0.15,0
26,30000,0,4,3,3000,15.33,0.1,1
24,62400,0,3,0,20000,10.65,0.32,1
37,26000,0,1,0,10000,10.99,0.38,1
27,65000,0,5,1,12000,13.35,0.18,0
24,40000,0,1,0,15000,11.71,0.38,1
28,110000,2,5,0,25000,11.12,0.23,0
25,44000,2,1,2,2200,6.76,0.05,0
22,72000,0,1,2,6000,7.9,0.08,0
27,50000,0,4,1,4000,12.99,0.08,0
22,36000,2,3,2,4000,5.42,0.11,0
23,55512,0,1,1,19550,13.61,0.34,1
23,50000,0,0,0,4800,11.71,0.1,0
26,36000,0,4,3,10000,14.74,0.28,1
23,50000,0,3,0,7000,10.37,0.14,0
28,30000,1,0,3,3000,15.7,0.1,0
23,40000,0,0,2,4000,7.88,0.1,0
24,98000,0,3,4,18000,17.39,0.18,1
33,90000,2,0,2,5600,5.42,0.06,0
25,40000,0,0,1,5000,12.99,0.13,0
26,50000,1,3,0,2000,12.69,0.04,0
22,54996,0,5,3,10000,14.11,0.18,1
29,44000,0,3,2,12000,7.29,0.27,0
26,84000,2,0,2,10000,6.92,0.12,0
29,120000,0,3,0,12000,11.71,0.1,0
32,70000,0,1,0,2000,11.86,0.03,0
23,85000,2,1,2,10000,7.51,0.12,0
31,24000,0,1,2,6000,8.9,0.25,0
26,39996,0,0,0,1200,10.37,0.03,0
23,51600,2,4,2,6000,8.94,0.12,0
22,50000,2,4,0,5000,11.36,0.1,0
26,60000,0,2,0,15000,11.99,0.25,1
29,100000,1,1,2,10000,8.59,0.1,0
33,60000,0,2,0,10000,11.11,0.17,0
24,52000,0,1,1,7000,13.92,0.13,0
23,20000,0,0,0,1750,10.95,0.09,0
34,78000,2,5,1,8000,12.98,0.1,0
28,85000,0,0,0,12000,9.99,0.14,0
22,35000,0,1,0,6500,10.75,0.19,0
30,48996,0,4,3,5000,15.99,0.1,1
28,140000,0,5,1,15000,13.16,0.11,0
26,27000,0,5,2,6000,8.0,0.22,0
21,50000,0,1,2,7300,7.88,0.15,0
29,80000,0,5,0,13000,10.99,0.16,0
23,50000,2,3,0,8850,10.14,0.17,0
24,70000,0,0,2,10000,6.62,0.14,0
29,65000,2,5,2,10000,5.42,0.15,0
22,55000,2,2,2,15000,5.79,0.27,0
27,26400,1,2,2,8000,7.51,0.3,0
21,85000,2,2,2,5000,7.43,0.06,0
33,36000,0,4,1,5000,13.61,0.14,0
23,57000,2,1,1,6500,13.04,0.11,1
32,75000,1,0,0,16000,10.99,0.21,0
23,92000,2,0,2,5000,8.0,0.05,0
36,110000,2,3,2,10000,6.03,0.09,0
24,55000,2,2,2,3000,5.42,0.05,0
22,95000,2,4,1,25000,12.73,0.26,0
28,48000,0,1,1,5000,12.99,0.1,0
40,110000,0,1,2,6000,8.94,0.05,0
23,40000,0,1,1,5000,13.85,0.13,0
29,60000,2,2,1,6000,12.23,0.1,0
37,72000,0,1,0,12000,10.74,0.17,0
30,100000,0,3,2,6000,7.14,0.06,0
26,70000,2,5,2,4000,7.66,0.06,0
28,65454,2,4,0,8500,10.99,0.13,0
25,89000,1,3,1,10000,12.99,0.11,0
27,75000,0,4,1,8600,12.99,0.12,0
29,69996,2,5,0,3000,11.49,0.04,0
36,60000,2,5,0,15000,11.86,0.25,0
23,30000,1,0,0,10000,9.91,0.33,0
23,40000,0,0,2,5400,7.29,0.14,0
23,54000,0,4,2,5000,7.29,0.09,0
30,75000,0,5,3,12000,16.29,0.16,0
28,60000,0,3,1,8000,12.73,0.13,0
45,118400,2,0,2,12400,6.62,0.1,0
23,57500,0,0,2,3200,5.42,0.06,0
31,90000,0,4,0,10000,12.21,0.11,0
28,60000,2,4,2,12000,7.49,0.2,0
28,50000,2,5,3,4000,15.62,0.08,0
25,75000,0,5,2,9000,7.49,0.12,0
30,50600,0,2,0,12000,9.91,0.24,0
23,50000,0,0,2,10000,7.88,0.2,0
29,108000,2,5,0,15000,10.59,0.14,1
36,60000,0,2,2,12000,5.79,0.2,0
23,50000,2,0,2,8000,7.51,0.16,0
22,80000,2,3,2,6000,5.79,0.07,0
23,75000,2,0,2,15000,7.49,0.2,0
30,77000,2,5,2,5400,7.29,0.07,0
26,32000,2,1,1,3500,11.97,0.11,0
